"","age","gender","study_hours_per_day","social_media_hours","netflix_hours","part_time_job","attendance_percentage","sleep_hours","diet_quality","exercise_frequency","parental_education_level","internet_quality","mental_health_rating","extracurricular_participation","exam_score"
"729",21,"Other",2.41069097231319,2.02827359203675,2.31353950856226,"No",80.1,7.16531280468013,"Fair",2,"None","Average",3,"Yes",80.9681385329028
"730",20,"Male",2.61059837260215,2.74034173690612,2.86289119710215,"No",70.6,7.13658173611298,"Fair",5,"High School","Good",7,"No",84.9612931779398
"731",19,"Female",3.88451328774999,2.3618167380269,2.42193612372873,"Yes",91.9,6.36330443546025,"Good",3,"Bachelor","Good",1,"No",80.0263518633569
"732",17,"Male",2.93034531453407,0.196055399376407,2.81648740317855,"No",92.2,7.56493548514903,"Good",4,"Master","Poor",1,"No",83.19394552624
"733",17,"Male",2.62770088164376,2.74695661460989,1.59813316442105,"No",67.7,7.89492727998067,"Poor",3,"Master","Average",9,"No",82.6054102711204
"734",24,"Male",3.17177844402309,2.14238742507016,0.809791525773655,"No",98.3,8.00560664592641,"Fair",2,"Bachelor","Good",6,"No",87.0715419757738
"735",18,"Female",2.26947650111011,2.13011038681154,2.08746410371387,"No",100,8.82649687948233,"Poor",4,"Bachelor","Good",5,"No",89.4155938498634
"736",19,"Male",2.16120527937092,5.6205861264564,2.85451174022359,"Yes",85.5,7.40878447355224,"Fair",1,"High School","Good",6,"No",74.3336242027526
"737",20,"Female",2.6977156366958,0.629627643911109,3.18708604924001,"No",78.6,7.76428163582043,"Fair",0,"Bachelor","Average",6,"No",88.2110840230551
"738",21,"Male",4.96983558147457,3.22208480810356,2.21568291791327,"Yes",100,7.88771686426582,"Fair",0,"High School","Average",1,"Yes",88.1600382454879
"739",21,"Other",3.23449038463804,2.29733219146644,2.90236557027268,"No",71.8,8.09980734348606,"Fair",2,"High School","Good",5,"Yes",89.8085689173177
"740",20,"Male",2.88300524543466,2.42554998115596,2.14884837280038,"No",85.2,8.46274618121672,"Poor",6,"Bachelor","Good",9,"Yes",88.8683719310979
"741",23,"Female",3.75192026804682,2.00643852850702,1.82602734362872,"Yes",86.8,7.2737652939784,"Poor",3,"None","Average",4,"Yes",91.2462631955049
"742",22,"Female",2.57018828115962,2.41959631125126,2.08159422747179,"No",98.5,6.51038866877136,"Poor",1,"Bachelor","Good",3,"No",75.2126190220502
"743",18,"Female",4.01389536325266,1.7742072513502,3.63529944632235,"No",88.6,7.15392075824999,"Fair",4,"Bachelor","Average",1,"Yes",87.2813492984435
"744",21,"Female",3.38494635371754,1.9038880672593,1.39629999557199,"Yes",80,7.52243227966656,"Good",6,"High School","Good",2,"Yes",90.0035079336342
"745",19,"Female",3.10120752585676,0.700002830607924,3.0093371336428,"No",75.5,7.59077877182889,"Poor",3,"High School","Good",3,"Yes",76.1419560001994
"746",18,"Female",3.34146997004647,3.02644496753196,1.8263544821565,"No",81.6,7.92003958778652,"Good",2,"Master","Average",4,"No",88.8182222984488
"747",19,"Male",1.6726203724413,1.86154922617528,2.87085085702099,"No",74.9,8.06263073304714,"Good",3,"Bachelor","Good",7,"No",68.3114324617777
"748",23,"Male",1.79871095170712,1.44153552424818,1.57871965560775,"No",85.5,7.19616451969582,"Good",2,"High School","Average",6,"No",74.1105857104755
"749",17,"Female",1.18770385467803,2.48492934331349,2.94495456091342,"No",79.4,7.45380864565324,"Good",5,"High School","Average",8,"No",70.9200010668142
"750",18,"Female",3.40733666436588,3.45836622418897,1.1399422713205,"No",70.1,7.87196219869888,"Good",0,"Bachelor","Poor",9,"Yes",90.3903426537325
"751",24,"Female",4.55735101084054,1.88397205504159,0.87523084481692,"No",97.6,7.38003335202522,"Poor",6,"Bachelor","Poor",6,"No",99.438743009322
"752",21,"Female",5.25407977797348,2.1685530821272,2.67519060351284,"No",80,6.44197746447217,"Fair",0,"High School","Average",7,"No",98.5613284511293
"753",18,"Male",4.12441134647892,1.77839873039405,2.44322153071938,"Yes",72.3,5.89611074697177,"Good",3,"High School","Good",4,"Yes",87.4379305451802
"754",18,"Male",2.97543747054898,3.00818194342543,1.9372395735716,"No",83.3,7.24669845122479,"Fair",1,"Master","Good",2,"No",80.5316086006833
"755",18,"Female",0.875743109825352,2.631160850445,0.975130325811917,"No",85.7,8.39940134642117,"Good",4,"Bachelor","Poor",9,"No",75.5728138665887
"756",22,"Male",1.9880743557745,4.51806880534314,2.61276378852482,"Yes",67.5,6.61040231144152,"Poor",2,"Master","Good",9,"No",80.5942850667563
"757",18,"Male",2.26655169775847,1.57735793412186,1.98472153240773,"No",88.3,7.36679878845376,"Good",4,"Bachelor","Good",4,"No",80.0898861771143
"758",19,"Female",2.10109934728739,2.32074744895205,2.276989312088,"No",74.5,8.9195863785859,"Fair",0,"Master","Good",3,"Yes",69.9318505978813
"759",17,"Male",2.63365901909441,2.86079083411535,2.48448033423325,"No",100,8.26743922414598,"Fair",1,"High School","Good",10,"Yes",89.5142281637131
"760",23,"Female",2.69045731141702,3.47259705523177,2.156188262952,"Yes",90.2,6.3399235440535,"Fair",1,"Bachelor","Average",6,"Yes",77.7312652142828
"761",20,"Male",0.71969014931163,1.5378510034462,3.35413805957292,"Yes",81,8.6376303187705,"Good",4,"None","Average",3,"Yes",55.5362603359057
"762",18,"Female",3.75891850150568,2.93963467357842,2.14388536049361,"No",77.5,8.63202169539624,"Good",0,"Bachelor","Good",1,"Yes",87.6974410165825
"763",21,"Male",2.36732572339898,1.94678930822655,1.32152052436678,"No",84,6.68683925273363,"Fair",4,"High School","Poor",4,"No",75.5728138665887
"764",18,"Male",3.85505745368414,0.787874557999477,0.398936415960401,"Yes",91.1,7.52157814326782,"Good",3,"High School","Poor",1,"Yes",80.7193215395381
"765",21,"Male",4.9577564482534,2.12806933985981,2.03043253115377,"No",84.7,8.86629029912387,"Fair",1,"Master","Poor",2,"No",98.7154191175805
"766",19,"Male",2.34669515091971,1.75882247866134,1.78411628735943,"Yes",82.8,7.61575192996962,"Poor",1,"Master","Average",3,"No",69.5965363799128
"767",21,"Male",0.81092986524354,1.99111505075545,2.84261372437776,"No",85.6,5.76332687633021,"Poor",3,"None","Average",8,"No",55.9033387514507
"768",24,"Male",2.22074251201266,2.86799521049289,3.01706947077488,"No",79,6.06544885748217,"Poor",0,"Bachelor","Average",10,"No",83.2522892889605
"769",20,"Female",4.03261787519914,3.6029851561145,1.02909048688063,"No",81.6,7.43091588030364,"Fair",1,"High School","Poor",4,"No",88.8182222984488
"770",17,"Male",5.09764298004373,3.13079384761395,2.11483081780319,"No",64.1,6.71736073586298,"Fair",6,"High School","Good",4,"No",99.5516750699983
"771",21,"Female",1.70577672383933,2.74662066791748,2.87040540914407,"No",94.7,7.27457851331944,"Good",5,"Bachelor","Good",10,"No",76.4232891437067
"772",21,"Female",3.72322226486237,1.75427340898421,3.06779059655256,"No",88,7.6816303907226,"Good",5,"High School","Average",9,"No",93.7895607912618
"773",17,"Female",2.74620685556443,1.39530527194954,2.63925300448821,"No",77.3,8.88738372849908,"Poor",5,"Master","Poor",7,"No",88.3129655611223
"774",20,"Male",2.53741352292026,3.60548884969813,3.01960411630289,"No",100,6.79444740627623,"Fair",2,"High School","Poor",2,"Yes",79.1903592172275
"775",18,"Female",6.15701177868641,2.68291816728571,2.00058192978861,"Yes",85.9,8.4430060006858,"Fair",6,"Bachelor","Average",3,"No",100
"776",21,"Male",1.70827070640515,3.47466540401885,2.36399074165179,"No",74.6,8.47154804896064,"Fair",2,"Bachelor","Average",4,"No",62.2659053422853
"777",17,"Male",3.1902314459596,1.81458080799492,2.98465977759022,"No",93.6,9.0078075982222,"Poor",0,"High School","Average",4,"No",84.3437524612469
"778",24,"Other",3.52116566490021,1.80341456904659,1.69758126386152,"Yes",89,7.20996125479575,"Poor",3,"High School","Good",10,"Yes",95.0412052659054
"779",24,"Male",2.94266168412871,1.44325592501327,2.34425133085995,"No",88.9,6.23824533710929,"Good",4,"Bachelor","Average",8,"No",100
"780",19,"Female",2.73784258343333,1.64739650545133,1.37908308428799,"Yes",80.7,8.80433643534439,"Good",6,"Bachelor","Average",10,"No",94.2259441597813
"781",17,"Female",3.36985583764556,2.97116335547207,2.15252475265647,"No",89.5,8.60025367114009,"Poor",0,"High School","Average",10,"Yes",95.8389523353022
"782",19,"Female",3.0461415056865,1.02862645110006,2.74410347549419,"No",82.4,7.53816121443026,"Fair",4,"Bachelor","Good",6,"No",85.0724782829511
"783",24,"Female",3.18153880270375,2.40802707314652,1.85016291186264,"Yes",90.6,9.12892095321664,"Fair",0,"None","Good",3,"No",78.4679778703745
"784",20,"Male",2.87909722130612,1.81148559936845,0.804988571327581,"No",66,8.54918204922314,"Good",2,"High School","Good",9,"No",90.7255487740954
"785",18,"Male",3.31086031699953,2.23569218197026,1.53351612354936,"No",80.7,8.71825293129194,"Fair",5,"High School","Good",10,"No",96.6199220681245
"786",17,"Female",2.82019014758498,1.114988710823,2.53294093308181,"No",100,8.50081899395272,"Poor",3,"None","Average",8,"No",85.8959221609506
"787",23,"Male",3.50485395437758,2.34881791212859,2.62254409190694,"No",77.3,7.66697980515174,"Good",2,"Bachelor","Average",9,"No",94.0955667385618
"788",24,"Male",3.02937754784767,0.288160942084181,2.34994014562408,"No",79,5.80294779843007,"Fair",3,"Bachelor","Good",5,"Yes",83.6581490372817
"789",24,"Male",4.08180451617793,1.99909672743557,1.73688302033484,"No",80.5,7.44083864450039,"Fair",6,"Master","Poor",3,"No",92.9909107127747
"790",23,"Male",3.29489326620743,0.577267833479816,0.549579291054502,"No",72.9,8.73409774267649,"Fair",4,"Bachelor","Good",4,"No",90.7731893160147
"791",22,"Male",2.11703505314075,2.85868851709805,1.79753760440881,"No",62.9,6.54078924078181,"Fair",0,"Master","Good",5,"No",57.1013715925737
"792",24,"Male",4.28307061477692,2.6510029000871,1.30599109967577,"No",82.7,7.54736633845724,"Fair",1,"Bachelor","Good",9,"No",97.0244554511241
"793",21,"Female",1.88655899801709,2.27911394516443,3.37850168027923,"No",86.4,7.26538199659923,"Fair",1,"Bachelor","Poor",9,"Yes",74.3336242027526
"794",20,"Female",2.3616904683826,3.40266505797138,2.75881213582818,"No",84.5,9.00748867547774,"Fair",3,"Master","Good",3,"No",73.8111018507991
"795",17,"Female",2.51809631303771,1.18068261506954,1.45202308267541,"No",83.6,9.09543704589734,"Poor",5,"Bachelor","Average",7,"No",91.8523850821054
"796",23,"Male",4.16194255584271,3.8275032353984,1.97797599498865,"No",85.4,6.91736227045729,"Good",5,"None","Poor",6,"Yes",95.9633604829219
"797",21,"Male",1.0237942123088,2.50729572243234,2.01845828169964,"No",95.2,7.87511330591591,"Poor",3,"Bachelor","Average",4,"Yes",59.4980610337086
"798",23,"Male",5.40576423167061,2.03543665346111,2.38679423590264,"No",83.1,7.47435540813531,"Poor",2,"Master","Good",5,"Yes",100
"799",17,"Female",4.41650154808492,2.82510834138242,2.42735798675437,"No",79.3,8.35935851336662,"Good",1,"Bachelor","Average",10,"No",96.3341036354037
"800",19,"Female",2.80194101150358,1.59750548891834,2.82406423651598,"No",82.2,7.85729719550393,"Good",2,"Bachelor","Average",2,"Yes",84.7379192874128
"801",17,"Male",3.0767180925468,1.76195174174699,1.34972674866721,"No",90.8,8.34084879554795,"Good",4,"Bachelor","Poor",7,"Yes",94.442227807451
"802",22,"Female",3.08150533986216,1.46609859483336,3.49519444093352,"No",99.1,8.14761303987352,"Fair",1,"Master","Good",4,"No",84.2870998227492
"803",17,"Male",2.78292298700966,2.00640111560838,2.59524119636457,"No",78.7,10.3607863177497,"Fair",4,"None","Good",2,"No",93.0357336480087
"804",17,"Female",3.43812711720129,1.37099926052324,2.60246282826643,"No",86,7.10889057482057,"Good",0,"Bachelor","Good",6,"Yes",89.9548690303706
"805",22,"Female",3.27184308093337,3.42371231502076,1.67623435960085,"Yes",88.4,6.42133460738735,"Good",2,"High School","Average",2,"Yes",80.4059374237856
"806",20,"Female",3.02177504718848,2.34564628003286,2.26636123683287,"No",75.1,7.32664083400211,"Fair",3,"Bachelor","Average",10,"Yes",89.8573996900773
"807",24,"Female",2.36577195836013,2.54911180909763,2.23678249771048,"No",85.2,6.65851596061882,"Good",1,"Bachelor","Good",2,"Yes",66.2502923117543
"808",17,"Female",2.75034840085987,2.1223440262697,0.907236168397246,"No",70.3,6.17455834529661,"Poor",2,"High School","Average",7,"Yes",84.1166214942849
"809",22,"Male",2.88234645976279,1.38012652519397,3.57405958404234,"Yes",67.3,6.77272205714378,"Good",3,"High School","Good",1,"No",69.4277370104936
"810",21,"Female",4.28106149460362,1.97870961742204,2.89136295020076,"No",88.7,7.36567581486685,"Good",0,"Bachelor","Good",7,"Yes",95.8804680437434
"811",19,"Male",3.60632985742966,0.765936661145979,1.67525090830131,"No",81.2,7.29678419154913,"Good",1,"High School","Average",10,"No",92.0369111628081
"812",19,"Female",0.897712696033962,2.19650139329748,1.46369277542164,"Yes",87,7.63678872125496,"Good",4,"High School","Average",5,"No",76.4232891437067
"813",17,"Female",4.03405768364532,0.868115726803898,1.78030955043503,"No",84.8,7.32166559291274,"Good",0,"Bachelor","Good",1,"No",87.0715419757738
"814",20,"Female",3.29254953916063,3.78062450034246,1.92526217357484,"No",75.2,7.85359789448443,"Poor",5,"High School","Average",6,"No",84.2870998227492
"815",20,"Male",2.63960393717195,3.3651110491646,2.8388441636919,"No",84.5,8.17485014214289,"Fair",3,"High School","Average",7,"No",89.3661782772585
"816",21,"Female",2.20551851658382,2.44234179253755,2.38091155791913,"No",72.7,7.10960800895173,"Poor",1,"Master","Good",1,"No",69.0878188721321
"817",17,"Female",4.03788961526508,3.2227391097822,2.56591309765223,"No",98.9,7.36779258680086,"Fair",1,"High School","Average",9,"No",91.9908655309535
"818",19,"Female",3.72378398222766,1.48492752542193,3.25766016749375,"No",71.4,8.05586060196627,"Good",6,"High School","Good",7,"Yes",95.337109599112
"819",20,"Male",1.84929497635299,2.88399174311428,2.71690143775375,"No",83,6.31269153972973,"Fair",6,"Bachelor","Poor",1,"Yes",73.1282998247255
"820",17,"Male",3.44826193096726,2.99623563073097,1.15376722016237,"No",74.6,5.56265502260695,"Fair",0,"Bachelor","Good",3,"No",85.2938547795631
"821",23,"Male",2.06259283062806,2.46733318900866,3.04296684193211,"No",90.7,8.05558040378937,"Fair",1,"Master","Poor",5,"No",74.7757222494961
"822",20,"Male",1.67064463497259,3.138645254887,3.37637223559121,"No",81.7,7.84251132101885,"Good",3,"Master","Poor",4,"No",61.4360205871197
"823",22,"Female",2.10447284932574,2.94789831549921,4.82607298603414,"No",79.8,9.42910364708034,"Poor",0,"Bachelor","Good",2,"No",73.5848932488094
"824",23,"Male",4.03437234653316,2.13912214900372,0.965481344363836,"No",93.5,7.84359313731787,"Fair",4,"High School","Good",1,"No",94.139076757989
"825",24,"Other",3.60106185680036,1.24862870262633,2.39818987293782,"No",85.3,8.46379339831843,"Poor",0,"None","Average",4,"No",93.4810123321813
"826",20,"Male",4.18227021397484,1.32476651525425,0.324316214211958,"Yes",90.2,7.37996041866358,"Good",0,"High School","Average",7,"No",96.2520355415986
"827",19,"Male",3.61354683803613,1.88114677375798,2.31642521256288,"No",75.2,8.58170765770987,"Poor",4,"High School","Good",4,"No",95.1683102296928
"828",18,"Female",3.77700603631158,2.41084970442356,1.81261024402259,"No",71,8.5658860293654,"Good",5,"Bachelor","Average",9,"No",95.0412052659054
"829",23,"Female",2.12214850592986,1.60054049807893,3.86344809139651,"No",86.1,5.55707560532209,"Fair",6,"Bachelor","Good",8,"No",79.8989562072589
"830",24,"Female",3.38049128003472,3.93873439734175,1.55616303678648,"No",81.8,8.14926427652205,"Poor",3,"None","Good",8,"Yes",88.4145683531832
"831",21,"Female",3.95893453542604,3.5825336560316,0.651109261041056,"No",91.3,9.3614543622534,"Good",5,"Bachelor","Good",5,"No",93.3035410394184
"832",21,"Female",3.42221127535457,3.03089022092126,1.72282146067357,"No",84.2,7.86940123807163,"Poor",5,"High School","Average",1,"Yes",90.5822593461593
"833",19,"Male",4.2828930160248,2.57196019352509,1.1692432441757,"Yes",87.1,8.46343046561131,"Fair",5,"High School","Average",9,"Yes",99.4010225415456
"834",20,"Other",4.03905974348267,1.92107875700058,2.19684432178269,"No",68.8,7.07843169899311,"Poor",6,"Bachelor","Good",2,"No",91.0104795632093
"835",17,"Other",3.95918988365722,1.45611935598423,0.740412484197826,"Yes",100,7.07369849668463,"Fair",2,"High School","Poor",6,"Yes",92.2205248735013
"836",20,"Female",4.27922521242801,1.64377414202615,1.78490794968437,"No",83.4,7.81008990597352,"Fair",6,"High School","Average",10,"No",100
"837",19,"Male",3.36878388465858,2.45267548947177,0.708066328941331,"No",92,5.5980198645444,"Fair",5,"None","Poor",5,"Yes",80.2166296357513
"838",21,"Female",1.83082105903863,1.68751192553233,2.05682477091287,"No",76.6,6.67389472289905,"Poor",2,"High School","Poor",10,"No",82.6054102711204
"839",20,"Male",2.9881120810031,2.36243544924524,3.39729151867843,"No",88.1,6.71050645393587,"Fair",4,"Bachelor","Average",8,"Yes",81.2152994940779
"840",21,"Male",2.21294849018772,1.66448995634057,2.22757973360168,"No",72,8.68242680020609,"Good",6,"Master","Average",3,"No",83.3687025420764
"841",23,"Male",2.27160520949258,0.988616260803027,1.59271873572377,"Yes",89.5,8.03891080783328,"Good",3,"High School","Good",6,"Yes",91.7133863022345
"842",24,"Male",2.8621323576091,1.40256697641189,2.24376362474614,"Yes",81.4,7.89234135179213,"Fair",5,"High School","Average",6,"No",82.6054102711204
"843",17,"Female",1.95641204198489,1.99073759965925,2.24651268754793,"No",85.3,8.43739940860338,"Fair",1,"Bachelor","Average",10,"No",87.4899779220714
"844",23,"Female",2.78370638866253,3.80694786436817,2.4694588701139,"Yes",92,7.15041676737798,"Fair",4,"Master","Poor",3,"No",81.3995966332935
"845",21,"Female",0.937569942473083,3.06610935893668,0.997952680258517,"Yes",72.7,8.48893870700684,"Fair",2,"High School","Good",7,"Yes",72.1193237260201
"846",21,"Male",3.36230660786157,1.24094105629041,2.53751384439083,"No",78.2,7.61995052648326,"Poor",6,"High School","Average",4,"Yes",90.8207688194266
"847",18,"Male",3.11868186398369,2.651349265114,0.837931089868146,"No",89.6,7.67239508612529,"Fair",3,"Bachelor","Good",5,"Yes",89.5634472528704
"848",18,"Male",1.95379947667836,0.864318881538021,1.36293432953046,"No",100,7.9726517520674,"Fair",0,"Bachelor","Good",9,"No",88.5664532165787
"849",23,"Other",3.22439454717085,3.41229178051422,1.9367276968702,"No",83.6,8.29316383873154,"Fair",3,"High School","Poor",6,"No",89.1181092363386
"850",22,"Male",3.42777362429838,2.02946609973926,2.47790787602322,"No",90.9,7.94427369207596,"Fair",3,"Bachelor","Average",10,"No",99.5140691960677
"851",23,"Female",1.27691483206426,2.36251886040999,2.23312417809941,"No",83.9,8.5677882991117,"Good",5,"High School","Average",4,"Yes",73.6604493223464
"852",18,"Female",2.46095478742206,3.05792018750636,0.552983318291918,"No",100,6.93543547534968,"Poor",5,"Bachelor","Good",8,"No",85.3489933157997
"853",21,"Male",2.65525330139891,1.38117884070333,1.1173030884257,"No",67.5,6.318350841972,"Good",6,"Bachelor","Good",9,"No",88.057735708798
"854",19,"Female",1.4900204659135,0.964179452557492,2.45869179038253,"No",85.9,8.78679428243069,"Good",6,"Master","Good",10,"Yes",85.8959221609506
"855",23,"Female",3.48741070431098,2.02464400574977,2.28290603820844,"No",68.7,7.43554873152205,"Fair",2,"High School","Average",5,"No",86.75459156814
"856",21,"Female",3.38707767876993,2.82085792225475,1.46662051259715,"No",59.9,6.98480220349391,"Fair",6,"High School","Good",2,"No",78.5342326557153
"857",19,"Female",2.99335251671529,0.495083815434081,1.14992214116051,"Yes",88,8.98767540053998,"Fair",2,"High School","Poor",6,"Yes",92.4032351920503
"858",19,"Male",1.15954036721702,0.515131212167307,2.36945035613922,"Yes",86.4,7.13597257137018,"Poor",5,"Master","Poor",8,"Yes",70.3467800244337
"859",18,"Male",3.45118767665377,2.12010938294874,1.66487920383293,"Yes",82.2,7.59598491542982,"Fair",5,"High School","Good",5,"Yes",93.701665371926
"860",23,"Female",1.6905711487881,2.5941791630103,1.89466103057745,"No",83.9,8.91838256642533,"Good",1,"High School","Good",1,"No",62.8763705521771
"861",20,"Female",3.18076983515292,2.76106666482731,3.30549362065207,"No",100,9.17910862535797,"Poor",1,"High School","Poor",8,"Yes",84.3437524612469
"862",17,"Male",3.63757190630731,1.7849594073613,0.713907193642151,"No",82.4,8.76953265274242,"Fair",4,"Bachelor","Poor",9,"Yes",97.5041494923812
"863",18,"Female",4.01000617413537,1.9625068874955,1.30376163262135,"No",90.1,7.37080555842801,"Good",5,"High School","Poor",1,"No",97.5834995168732
"864",18,"Female",1.50559899069886,3.4894207372907,3.17218221839603,"No",78.5,8.09850913660055,"Good",0,"High School","Poor",8,"Yes",68.0489875720626
"865",20,"Female",0.495652985081325,0.496076852947133,1.60368711065174,"Yes",88,7.14953822244659,"Fair",1,"High School","Average",10,"Yes",76.6328990924937
"866",17,"Male",2.74672895441735,2.15522051186298,2.43844888732781,"No",82.6,6.7078120739538,"Good",2,"Master","Good",2,"No",84.5131936555862
"867",21,"Female",4.54369601550489,2.32135487437088,1.68733161499037,"No",80.9,5.72686357426487,"Fair",3,"Bachelor","Good",4,"Yes",95.2105820581992
"868",22,"Female",4.04653976552947,2.78067695115999,1.94961115550899,"No",100,8.8254118929737,"Poor",6,"Bachelor","Good",2,"No",97.8992148920717
"869",23,"Male",3.53912927825663,2.23558905136438,3.13910523147845,"No",96.8,6.2533792898381,"Fair",6,"Master","Good",2,"No",90.6778470368583
"870",22,"Male",2.56176476614723,2.6674334853917,2.94279132297852,"Yes",86.4,6.88275800501701,"Fair",4,"Master","Average",10,"No",89.1181092363386
"871",21,"Other",4.00769496352403,0,2.0974669501444,"Yes",62,7.17833171901424,"Good",1,"High School","Good",3,"No",85.4040501047325
"872",24,"Male",2.93814822808702,1.28641680025793,0.274768640578451,"Yes",81.4,8.20618842523277,"Poor",3,"Master","Good",8,"Yes",84.8497741832231
"873",18,"Female",3.66274144244979,2.74447376913,1.08003920485751,"No",100,7.17111701309368,"Fair",3,"None","Average",4,"No",90.9631426577137
"874",17,"Female",2.98067861764285,1.56393206174908,1.48523623322113,"No",82.7,6.56586130533824,"Fair",1,"High School","Good",7,"No",93.9210150783772
"875",18,"Male",4.34615598514212,2.60968812890163,1.26744190355655,"No",96,7.68291398905709,"Fair",0,"Master","Average",10,"No",98.7154191175805
"876",19,"Female",5.44666531463664,2.32867450269335,3.15900470766053,"No",99.4,6.66223433359865,"Poor",0,"High School","Good",3,"No",100
"877",18,"Male",3.21696984719208,2.31898507840536,2.74150342908532,"No",87.2,6.82765963022987,"Fair",4,"High School","Good",10,"No",93.1252175403018
"878",18,"Female",2.07861443698896,2.39222081866511,1.99894124551793,"No",76.6,6.3801734377506,"Good",0,"High School","Average",3,"No",62.977146183446
"879",21,"Male",2.94550473877305,1.50365827641604,1.86672590795656,"Yes",60.6,6.54134213252846,"Fair",4,"Bachelor","Good",2,"No",81.0300831633341
"880",21,"Female",1.62503835468279,1.66942634752522,1.30635301021068,"No",91.8,7.64077632986098,"Fair",2,"High School","Poor",6,"No",69.764571948668
"881",21,"Male",2.54348101769636,2.37246771631397,2.09416920872896,"No",76.9,6.26827379447882,"Fair",1,"Bachelor","Good",6,"No",67.4293055379505
"882",22,"Male",2.47296282683222,2.50530487880741,2.65678227351476,"Yes",86.8,6.69705526962257,"Fair",3,"Master","Average",1,"No",70.7571245016213
"883",19,"Other",2.11594535881297,1.84252034050168,1.24979429808142,"No",72.5,7.46561409590687,"Fair",4,"Bachelor","Poor",7,"No",85.7871788992561
"884",24,"Male",3.61098997682363,2.0458648240095,1.87002774927714,"No",82.3,7.08233320900172,"Good",6,"High School","Average",4,"No",89.5634472528704
"885",24,"Female",1.79193908769629,3.07591069499854,2.99606665473077,"No",85.3,9.23176218073365,"Good",0,"Master","Good",3,"No",66.7991071869742
"886",21,"Male",4.14398561920208,1.05892267523599,2.14149895329183,"No",87.7,8.24684533049095,"Fair",6,"High School","Poor",8,"No",100
"887",17,"Female",2.69686442431296,3.65259214079356,2.63592137316186,"No",73.9,7.06009698991782,"Fair",4,"High School","Good",2,"Yes",84.3437524612469
"888",22,"Male",2.95234017095824,1.59017733893248,3.82314171545141,"No",97,8.40330336895295,"Good",5,"None","Poor",9,"No",89.7596738512244
"889",20,"Other",2.66842297327842,2.5518919318375,1.76033467226695,"Yes",79,8.56549866299943,"Fair",4,"Bachelor","Good",8,"Yes",86.648337426029
"890",17,"Male",3.05161321861803,3.0173903803633,2.02722382347385,"Yes",68.3,7.67081288926893,"Fair",0,"High School","Good",8,"No",84.9055755420817
"891",23,"Male",4.15325667514729,1.56442499222198,1.40878667634853,"Yes",83.9,6.23478839236458,"Fair",5,"High School","Average",3,"No",93.7456390861619
"892",23,"Male",2.88685274588208,1.72156094096827,1.93142227813267,"Yes",85.3,7.20342236025352,"Good",5,"High School","Average",4,"Yes",84.3437524612469
"893",17,"Male",2.95184257432838,1.51846352608091,1.9437012051609,"No",86.6,7.45622313818128,"Fair",0,"High School","Good",2,"No",71.8032724793488
"894",21,"Female",2.36922740315668,1.55226283333465,2.18037232173398,"No",98.6,7.57687976128301,"Good",5,"Bachelor","Good",2,"No",85.5139194077534
"895",20,"Male",1.72426800368741,3.85497743456154,1.3660526488342,"Yes",82.6,7.97028248299566,"Good",1,"Bachelor","Good",4,"Yes",70.6754175438346
"896",20,"Female",2.27800354493975,1.72165488237705,2.11512500208912,"No",83.8,6.93982745287374,"Fair",3,"Bachelor","Average",6,"No",79.1252657784173
"897",22,"Male",2.01625060551889,1.93196560218928,3.67168050959037,"Yes",74,6.50671085986515,"Good",6,"High School","Average",5,"No",80.0263518633569
"898",20,"Male",3.63500822166269,2.5446287567206,2.77249318008561,"No",93.2,7.5068511380316,"Good",1,"High School","Good",1,"Yes",87.1765938063189
"899",23,"Female",2.94462415083635,1.64778907302428,2.88603454391844,"No",86.8,8.14036766082915,"Fair",1,"Master","Average",10,"No",89.6616901602552
"900",19,"Female",2.86294896222092,1.8132516898661,1.83626408593974,"No",80.8,7.03533079933588,"Poor",0,"None","Average",1,"No",78.2685013083815
"901",21,"Male",4.19838420059851,2.3198716776859,2.02924606613248,"No",66,8.36977100046015,"Poor",0,"Master","Average",6,"Yes",92.6756261248012
"902",20,"Male",3.17108213579772,1.67081049484762,1.74383429350491,"No",99.4,6.46595895863954,"Fair",6,"High School","Good",3,"Yes",87.4899779220714
"903",22,"Male",3.6458963773368,2.14949788561782,1.57899788873982,"No",72.7,7.09499303636733,"Fair",3,"Master","Good",3,"No",84.9612931779398
"904",23,"Female",2.78899215091724,2.326055557382,2.63072301361631,"No",79.1,7.1223770973615,"Fair",4,"High School","Average",7,"No",87.2290084901551
"905",19,"Female",3.2261256622296,1.10058276275426,1.51612054989372,"Yes",88.6,6.93390394614789,"Poor",1,"High School","Poor",1,"Yes",88.3129655611223
"906",18,"Male",2.41639875327032,2.46872372971368,1.42883069212512,"Yes",73,7.3276467210152,"Good",5,"Bachelor","Poor",1,"Yes",77.048602657263
"907",18,"Female",0.394639718830937,3.4774824074744,2.22698694039236,"Yes",70.1,9.2527650569271,"Fair",3,"Bachelor","Average",10,"No",69.0023509464129
"908",19,"Female",2.73877168652588,2.25356315584088,2.33039071104817,"No",63.8,7.12886659182755,"Fair",1,"High School","Average",3,"No",78.0679474600031
"909",23,"Female",4.51827350356221,1.89705853081797,1.20315773081731,"Yes",92.2,9.721084437845,"Fair",4,"Bachelor","Good",8,"No",100
"910",22,"Female",3.6575773346607,2.96360058245244,3.00140966507454,"No",79.5,8.14128637602574,"Fair",5,"Bachelor","Average",1,"No",87.6974410165825
